utc,timestamp,door_count,battery_life,
1590388694,Mon 25 May 2020 08:38:14 AM CEST,43,80,
1590388779,Mon 25 May 2020 08:39:39 AM CEST,10,6,
1590388825,Mon 25 May 2020 08:40:25 AM CEST,41,97,
1590388837,Mon 25 May 2020 08:40:37 AM CEST,23,4,
1590388863,Mon 25 May 2020 08:41:03 AM CEST,0,48,
1590388922,Mon 25 May 2020 08:42:02 AM CEST,39,70,
1590388976,Mon 25 May 2020 08:42:56 AM CEST,10,87,
1590389044,Mon 25 May 2020 08:44:04 AM CEST,43,64,
1590389151,Mon 25 May 2020 08:45:51 AM CEST,29,0,
1590389224,Mon 25 May 2020 08:47:04 AM CEST,45,59,
1590389271,Mon 25 May 2020 08:47:51 AM CEST,49,66,
1590389351,Mon 25 May 2020 08:49:11 AM CEST,20,15,
1590389373,Mon 25 May 2020 08:49:33 AM CEST,26,62,
1590389409,Mon 25 May 2020 08:50:09 AM CEST,47,46,
1590389469,Mon 25 May 2020 08:51:09 AM CEST,14,18,
1590389535,Mon 25 May 2020 08:52:15 AM CEST,19,10,
1590389553,Mon 25 May 2020 08:52:33 AM CEST,2,89,
1590389585,Mon 25 May 2020 08:53:05 AM CEST,48,56,
1590389634,Mon 25 May 2020 08:53:54 AM CEST,49,9,
1590389711,Mon 25 May 2020 08:55:11 AM CEST,32,66,
1590389752,Mon 25 May 2020 08:55:52 AM CEST,31,1,
1590389811,Mon 25 May 2020 08:56:51 AM CEST,18,36,
1590389875,Mon 25 May 2020 08:57:55 AM CEST,0,56,
1590389939,Mon 25 May 2020 08:58:59 AM CEST,30,74,
1590389962,Mon 25 May 2020 08:59:22 AM CEST,6,73,
1590390021,Mon 25 May 2020 09:00:21 AM CEST,26,23,
1590390100,Mon 25 May 2020 09:01:40 AM CEST,17,87,
1590390169,Mon 25 May 2020 09:02:49 AM CEST,23,30,
1590390232,Mon 25 May 2020 09:03:52 AM CEST,46,94,
1590390297,Mon 25 May 2020 09:04:57 AM CEST,14,56,
1590390365,Mon 25 May 2020 09:06:05 AM CEST,15,26,
1590390401,Mon 25 May 2020 09:06:41 AM CEST,14,72,
1590390478,Mon 25 May 2020 09:07:58 AM CEST,9,82,
1590390565,Mon 25 May 2020 09:09:25 AM CEST,13,7,
1590390635,Mon 25 May 2020 09:10:35 AM CEST,33,79,
1590390664,Mon 25 May 2020 09:11:04 AM CEST,48,91,
1590390763,Mon 25 May 2020 09:12:43 AM CEST,6,97,
1590390817,Mon 25 May 2020 09:13:37 AM CEST,49,63,
1590390881,Mon 25 May 2020 09:14:41 AM CEST,49,1,
1590390909,Mon 25 May 2020 09:15:09 AM CEST,20,74,
1590390978,Mon 25 May 2020 09:16:18 AM CEST,11,91,
1590391044,Mon 25 May 2020 09:17:24 AM CEST,30,20,
1590391052,Mon 25 May 2020 09:17:32 AM CEST,36,31,
1590391119,Mon 25 May 2020 09:18:39 AM CEST,40,7,
1590391132,Mon 25 May 2020 09:18:52 AM CEST,44,68,
1590391236,Mon 25 May 2020 09:20:36 AM CEST,31,64,
1590391251,Mon 25 May 2020 09:20:51 AM CEST,15,62,
1590391294,Mon 25 May 2020 09:21:34 AM CEST,49,58,
1590391399,Mon 25 May 2020 09:23:19 AM CEST,19,38,
1590391431,Mon 25 May 2020 09:23:51 AM CEST,14,56,
1590391474,Mon 25 May 2020 09:24:34 AM CEST,47,12,
1590391516,Mon 25 May 2020 09:25:16 AM CEST,45,84,
1590391573,Mon 25 May 2020 09:26:13 AM CEST,39,80,
1590391648,Mon 25 May 2020 09:27:28 AM CEST,12,44,
1590391686,Mon 25 May 2020 09:28:06 AM CEST,17,80,
1590391738,Mon 25 May 2020 09:28:58 AM CEST,23,44,
1590391768,Mon 25 May 2020 09:29:28 AM CEST,49,44,
1590391820,Mon 25 May 2020 09:30:20 AM CEST,43,25,
1590391881,Mon 25 May 2020 09:31:21 AM CEST,8,80,
1590391970,Mon 25 May 2020 09:32:50 AM CEST,42,90,
1590392026,Mon 25 May 2020 09:33:46 AM CEST,47,40,
1590392080,Mon 25 May 2020 09:34:40 AM CEST,38,72,
1590392166,Mon 25 May 2020 09:36:06 AM CEST,28,72,
1590392201,Mon 25 May 2020 09:36:41 AM CEST,19,18,
1590392273,Mon 25 May 2020 09:37:53 AM CEST,17,56,
1590392325,Mon 25 May 2020 09:38:45 AM CEST,13,63,
1590392369,Mon 25 May 2020 09:39:29 AM CEST,4,32,
1590392421,Mon 25 May 2020 09:40:21 AM CEST,22,43,
1590392472,Mon 25 May 2020 09:41:12 AM CEST,16,19,
1590392493,Mon 25 May 2020 09:41:33 AM CEST,15,13,
1590392554,Mon 25 May 2020 09:42:34 AM CEST,15,87,
1590392624,Mon 25 May 2020 09:43:44 AM CEST,37,39,
1590392703,Mon 25 May 2020 09:45:03 AM CEST,43,38,
1590392754,Mon 25 May 2020 09:45:54 AM CEST,41,82,
1590392815,Mon 25 May 2020 09:46:55 AM CEST,0,43,
1590392866,Mon 25 May 2020 09:47:46 AM CEST,15,68,
1590392922,Mon 25 May 2020 09:48:42 AM CEST,4,58,
1590393009,Mon 25 May 2020 09:50:09 AM CEST,35,31,
1590393070,Mon 25 May 2020 09:51:10 AM CEST,2,28,
1590393110,Mon 25 May 2020 09:51:50 AM CEST,23,37,
1590393196,Mon 25 May 2020 09:53:16 AM CEST,2,71,
1590393205,Mon 25 May 2020 09:53:25 AM CEST,4,54,
1590393264,Mon 25 May 2020 09:54:24 AM CEST,46,50,
1590393309,Mon 25 May 2020 09:55:09 AM CEST,46,59,
1590393407,Mon 25 May 2020 09:56:47 AM CEST,42,22,
1590393460,Mon 25 May 2020 09:57:40 AM CEST,35,31,
1590393534,Mon 25 May 2020 09:58:54 AM CEST,34,17,
1590393584,Mon 25 May 2020 09:59:44 AM CEST,29,14,
1590393674,Mon 25 May 2020 10:01:14 AM CEST,17,14,
1590393749,Mon 25 May 2020 10:02:29 AM CEST,18,31,
1590393792,Mon 25 May 2020 10:03:12 AM CEST,20,32,
1590393894,Mon 25 May 2020 10:04:54 AM CEST,15,84,
1590393967,Mon 25 May 2020 10:06:07 AM CEST,9,74,
1590394024,Mon 25 May 2020 10:07:04 AM CEST,6,51,
1590394107,Mon 25 May 2020 10:08:27 AM CEST,30,34,
1590394211,Mon 25 May 2020 10:10:11 AM CEST,43,21,
1590394233,Mon 25 May 2020 10:10:33 AM CEST,11,21,
1590394290,Mon 25 May 2020 10:11:30 AM CEST,4,50,
1590394323,Mon 25 May 2020 10:12:03 AM CEST,42,77,
1590394371,Mon 25 May 2020 10:12:51 AM CEST,32,11,
1590394430,Mon 25 May 2020 10:13:50 AM CEST,37,30,
1590394496,Mon 25 May 2020 10:14:56 AM CEST,28,7,
1590394579,Mon 25 May 2020 10:16:19 AM CEST,5,17,
1590394655,Mon 25 May 2020 10:17:35 AM CEST,32,28,
1590394705,Mon 25 May 2020 10:18:25 AM CEST,9,12,
1590394748,Mon 25 May 2020 10:19:08 AM CEST,40,29,
1590394785,Mon 25 May 2020 10:19:45 AM CEST,9,12,
1590394848,Mon 25 May 2020 10:20:48 AM CEST,34,75,
1590394945,Mon 25 May 2020 10:22:25 AM CEST,26,0,
1590395008,Mon 25 May 2020 10:23:28 AM CEST,42,7,
1590395084,Mon 25 May 2020 10:24:44 AM CEST,43,77,
1590395132,Mon 25 May 2020 10:25:32 AM CEST,29,79,
1590395191,Mon 25 May 2020 10:26:31 AM CEST,2,79,
1590395241,Mon 25 May 2020 10:27:21 AM CEST,0,56,
1590395276,Mon 25 May 2020 10:27:56 AM CEST,14,2,
1590395378,Mon 25 May 2020 10:29:38 AM CEST,29,68,
1590395434,Mon 25 May 2020 10:30:34 AM CEST,2,96,
1590395451,Mon 25 May 2020 10:30:51 AM CEST,22,52,
1590395506,Mon 25 May 2020 10:31:46 AM CEST,42,66,
1590395554,Mon 25 May 2020 10:32:34 AM CEST,25,67,
1590395600,Mon 25 May 2020 10:33:20 AM CEST,24,96,
1590395637,Mon 25 May 2020 10:33:57 AM CEST,13,73,
1590395658,Mon 25 May 2020 10:34:18 AM CEST,42,74,
1590395691,Mon 25 May 2020 10:34:51 AM CEST,16,7,
1590395716,Mon 25 May 2020 10:35:16 AM CEST,14,67,
1590395737,Mon 25 May 2020 10:35:37 AM CEST,9,6,
1590395828,Mon 25 May 2020 10:37:08 AM CEST,32,62,
1590395865,Mon 25 May 2020 10:37:45 AM CEST,14,58,
1590395967,Mon 25 May 2020 10:39:27 AM CEST,25,25,
1590396039,Mon 25 May 2020 10:40:39 AM CEST,28,92,
1590396087,Mon 25 May 2020 10:41:27 AM CEST,15,90,
1590396173,Mon 25 May 2020 10:42:53 AM CEST,39,77,
1590396235,Mon 25 May 2020 10:43:55 AM CEST,17,12,
1590396259,Mon 25 May 2020 10:44:19 AM CEST,2,49,
1590396281,Mon 25 May 2020 10:44:41 AM CEST,34,45,
1590396353,Mon 25 May 2020 10:45:53 AM CEST,15,11,
1590396388,Mon 25 May 2020 10:46:28 AM CEST,34,22,
1590396464,Mon 25 May 2020 10:47:44 AM CEST,40,31,
1590396488,Mon 25 May 2020 10:48:08 AM CEST,3,44,
1590396550,Mon 25 May 2020 10:49:10 AM CEST,35,14,
1590396618,Mon 25 May 2020 10:50:18 AM CEST,24,99,
1590396661,Mon 25 May 2020 10:51:01 AM CEST,8,20,
1590396729,Mon 25 May 2020 10:52:09 AM CEST,28,53,
1590396770,Mon 25 May 2020 10:52:50 AM CEST,42,16,
1590396797,Mon 25 May 2020 10:53:17 AM CEST,40,91,
1590396872,Mon 25 May 2020 10:54:32 AM CEST,11,75,
1590396944,Mon 25 May 2020 10:55:44 AM CEST,19,42,
1590397014,Mon 25 May 2020 10:56:54 AM CEST,44,67,
1590397082,Mon 25 May 2020 10:58:02 AM CEST,20,46,
1590397147,Mon 25 May 2020 10:59:07 AM CEST,6,54,
1590397163,Mon 25 May 2020 10:59:23 AM CEST,38,28,
1590397208,Mon 25 May 2020 11:00:08 AM CEST,39,70,
1590397271,Mon 25 May 2020 11:01:11 AM CEST,24,82,
1590397358,Mon 25 May 2020 11:02:38 AM CEST,13,30,
1590397458,Mon 25 May 2020 11:04:18 AM CEST,19,81,
1590397521,Mon 25 May 2020 11:05:21 AM CEST,28,71,
1590397562,Mon 25 May 2020 11:06:02 AM CEST,7,44,
1590397628,Mon 25 May 2020 11:07:08 AM CEST,14,63,
1590397700,Mon 25 May 2020 11:08:20 AM CEST,47,33,
1590397754,Mon 25 May 2020 11:09:14 AM CEST,41,50,
1590397816,Mon 25 May 2020 11:10:16 AM CEST,40,69,
1590397869,Mon 25 May 2020 11:11:09 AM CEST,31,17,
1590397936,Mon 25 May 2020 11:12:16 AM CEST,4,18,
1590398034,Mon 25 May 2020 11:13:54 AM CEST,42,65,
1590398078,Mon 25 May 2020 11:14:38 AM CEST,26,31,
1590398167,Mon 25 May 2020 11:16:07 AM CEST,31,73,
1590398238,Mon 25 May 2020 11:17:18 AM CEST,23,83,
1590398330,Mon 25 May 2020 11:18:50 AM CEST,12,32,
1590398381,Mon 25 May 2020 11:19:41 AM CEST,39,36,
1590398411,Mon 25 May 2020 11:20:11 AM CEST,25,14,
1590398505,Mon 25 May 2020 11:21:45 AM CEST,11,84,
1590398607,Mon 25 May 2020 11:23:27 AM CEST,12,25,
1590398711,Mon 25 May 2020 11:25:11 AM CEST,32,92,
1590398743,Mon 25 May 2020 11:25:43 AM CEST,3,29,
1590398804,Mon 25 May 2020 11:26:44 AM CEST,13,33,
1590398827,Mon 25 May 2020 11:27:07 AM CEST,28,13,
1590398902,Mon 25 May 2020 11:28:22 AM CEST,20,37,
1590398953,Mon 25 May 2020 11:29:13 AM CEST,30,75,
1590399010,Mon 25 May 2020 11:30:10 AM CEST,37,60,
1590399066,Mon 25 May 2020 11:31:06 AM CEST,29,33,
1590399111,Mon 25 May 2020 11:31:51 AM CEST,31,38,
1590399185,Mon 25 May 2020 11:33:05 AM CEST,43,10,
1590399275,Mon 25 May 2020 11:34:35 AM CEST,45,2,
1590399362,Mon 25 May 2020 11:36:02 AM CEST,14,27,
1590399421,Mon 25 May 2020 11:37:01 AM CEST,15,69,
1590399464,Mon 25 May 2020 11:37:44 AM CEST,22,26,
1590399549,Mon 25 May 2020 11:39:09 AM CEST,22,83,
1590399639,Mon 25 May 2020 11:40:39 AM CEST,1,37,
1590399707,Mon 25 May 2020 11:41:47 AM CEST,47,6,
1590399790,Mon 25 May 2020 11:43:10 AM CEST,20,0,
1590399861,Mon 25 May 2020 11:44:21 AM CEST,3,2,
1590399923,Mon 25 May 2020 11:45:23 AM CEST,42,76,
1590399978,Mon 25 May 2020 11:46:18 AM CEST,32,47,
1590400053,Mon 25 May 2020 11:47:33 AM CEST,10,47,
1590400116,Mon 25 May 2020 11:48:36 AM CEST,12,92,
1590400202,Mon 25 May 2020 11:50:02 AM CEST,5,37,
1590400234,Mon 25 May 2020 11:50:34 AM CEST,38,27,
1590400335,Mon 25 May 2020 11:52:15 AM CEST,3,57,
1590400391,Mon 25 May 2020 11:53:11 AM CEST,12,20,
1590400473,Mon 25 May 2020 11:54:33 AM CEST,31,81,
1590400533,Mon 25 May 2020 11:55:33 AM CEST,40,86,
1590400577,Mon 25 May 2020 11:56:17 AM CEST,2,55,
1590400640,Mon 25 May 2020 11:57:20 AM CEST,40,69,
1590400747,Mon 25 May 2020 11:59:07 AM CEST,40,14,
1590400842,Mon 25 May 2020 12:00:42 PM CEST,28,18,
1590400922,Mon 25 May 2020 12:02:02 PM CEST,43,83,
1590400983,Mon 25 May 2020 12:03:03 PM CEST,16,33,
1590401010,Mon 25 May 2020 12:03:30 PM CEST,17,15,
1590401111,Mon 25 May 2020 12:05:11 PM CEST,36,51,
1590401188,Mon 25 May 2020 12:06:28 PM CEST,41,88,
1590401266,Mon 25 May 2020 12:07:46 PM CEST,23,55,
1590401303,Mon 25 May 2020 12:08:23 PM CEST,29,61,
1590401364,Mon 25 May 2020 12:09:24 PM CEST,43,53,
1590401438,Mon 25 May 2020 12:10:38 PM CEST,11,9,
1590401488,Mon 25 May 2020 12:11:28 PM CEST,2,5,
1590401554,Mon 25 May 2020 12:12:34 PM CEST,3,87,
1590401631,Mon 25 May 2020 12:13:51 PM CEST,18,37,
1590401710,Mon 25 May 2020 12:15:10 PM CEST,8,5,
1590401761,Mon 25 May 2020 12:16:01 PM CEST,22,73,
1590401776,Mon 25 May 2020 12:16:16 PM CEST,29,10,
1590401824,Mon 25 May 2020 12:17:04 PM CEST,46,62,
1590401888,Mon 25 May 2020 12:18:08 PM CEST,4,40,
1590401949,Mon 25 May 2020 12:19:09 PM CEST,40,80,
1590401974,Mon 25 May 2020 12:19:34 PM CEST,48,95,
1590402023,Mon 25 May 2020 12:20:23 PM CEST,15,5,
1590402074,Mon 25 May 2020 12:21:14 PM CEST,30,68,
1590402104,Mon 25 May 2020 12:21:44 PM CEST,8,26,
1590402108,Mon 25 May 2020 12:21:48 PM CEST,13,81,
1590402149,Mon 25 May 2020 12:22:29 PM CEST,34,72,
1590402222,Mon 25 May 2020 12:23:42 PM CEST,28,23,
1590402303,Mon 25 May 2020 12:25:03 PM CEST,0,1,
1590402326,Mon 25 May 2020 12:25:26 PM CEST,47,75,
1590402409,Mon 25 May 2020 12:26:49 PM CEST,9,17,
1590402497,Mon 25 May 2020 12:28:17 PM CEST,5,97,
1590402513,Mon 25 May 2020 12:28:33 PM CEST,29,22,
1590402572,Mon 25 May 2020 12:29:32 PM CEST,34,28,
1590402608,Mon 25 May 2020 12:30:08 PM CEST,7,80,
1590402675,Mon 25 May 2020 12:31:15 PM CEST,8,79,
1590402711,Mon 25 May 2020 12:31:51 PM CEST,8,32,
1590402764,Mon 25 May 2020 12:32:44 PM CEST,24,42,
1590402861,Mon 25 May 2020 12:34:21 PM CEST,0,39,
1590402922,Mon 25 May 2020 12:35:22 PM CEST,6,14,
1590402977,Mon 25 May 2020 12:36:17 PM CEST,12,88,
1590403031,Mon 25 May 2020 12:37:11 PM CEST,33,94,
1590403102,Mon 25 May 2020 12:38:22 PM CEST,26,5,
1590403204,Mon 25 May 2020 12:40:04 PM CEST,36,16,
1590403296,Mon 25 May 2020 12:41:36 PM CEST,18,11,
1590403349,Mon 25 May 2020 12:42:29 PM CEST,4,90,
1590403446,Mon 25 May 2020 12:44:06 PM CEST,25,93,
1590403507,Mon 25 May 2020 12:45:07 PM CEST,39,82,
1590403586,Mon 25 May 2020 12:46:26 PM CEST,33,83,
1590403621,Mon 25 May 2020 12:47:01 PM CEST,1,53,
1590403672,Mon 25 May 2020 12:47:52 PM CEST,43,3,
1590403754,Mon 25 May 2020 12:49:14 PM CEST,23,40,
1590403828,Mon 25 May 2020 12:50:28 PM CEST,43,26,
1590403866,Mon 25 May 2020 12:51:06 PM CEST,22,67,
1590403938,Mon 25 May 2020 12:52:18 PM CEST,0,95,
1590403961,Mon 25 May 2020 12:52:41 PM CEST,39,32,
1590404026,Mon 25 May 2020 12:53:46 PM CEST,38,61,
1590404102,Mon 25 May 2020 12:55:02 PM CEST,36,75,
1590404161,Mon 25 May 2020 12:56:01 PM CEST,46,23,
1590404166,Mon 25 May 2020 12:56:06 PM CEST,17,53,
1590404233,Mon 25 May 2020 12:57:13 PM CEST,45,46,
1590404309,Mon 25 May 2020 12:58:29 PM CEST,40,49,
1590404330,Mon 25 May 2020 12:58:50 PM CEST,23,37,
1590404357,Mon 25 May 2020 12:59:17 PM CEST,35,97,
1590404426,Mon 25 May 2020 01:00:26 PM CEST,16,6,
1590404538,Mon 25 May 2020 01:02:18 PM CEST,47,49,
1590404580,Mon 25 May 2020 01:03:00 PM CEST,6,23,
1590404657,Mon 25 May 2020 01:04:17 PM CEST,27,72,
1590404760,Mon 25 May 2020 01:06:00 PM CEST,22,79,
1590404810,Mon 25 May 2020 01:06:50 PM CEST,31,21,
1590404851,Mon 25 May 2020 01:07:31 PM CEST,34,26,
1590404940,Mon 25 May 2020 01:09:00 PM CEST,48,16,
1590404985,Mon 25 May 2020 01:09:45 PM CEST,19,0,
1590404999,Mon 25 May 2020 01:09:59 PM CEST,26,1,
1590405073,Mon 25 May 2020 01:11:13 PM CEST,16,22,
1590405118,Mon 25 May 2020 01:11:58 PM CEST,22,43,
1590405172,Mon 25 May 2020 01:12:52 PM CEST,45,91,
1590405228,Mon 25 May 2020 01:13:48 PM CEST,28,30,
1590405264,Mon 25 May 2020 01:14:24 PM CEST,36,58,
1590405345,Mon 25 May 2020 01:15:45 PM CEST,44,3,
1590405440,Mon 25 May 2020 01:17:20 PM CEST,26,9,
1590405509,Mon 25 May 2020 01:18:29 PM CEST,35,97,
1590405592,Mon 25 May 2020 01:19:52 PM CEST,38,77,
1590405684,Mon 25 May 2020 01:21:24 PM CEST,26,82,
1590405718,Mon 25 May 2020 01:21:58 PM CEST,1,40,
1590405761,Mon 25 May 2020 01:22:41 PM CEST,49,28,
1590405853,Mon 25 May 2020 01:24:13 PM CEST,20,18,
1590405880,Mon 25 May 2020 01:24:40 PM CEST,11,18,
1590405915,Mon 25 May 2020 01:25:15 PM CEST,48,48,
1590405960,Mon 25 May 2020 01:26:00 PM CEST,41,70,
1590406030,Mon 25 May 2020 01:27:10 PM CEST,49,18,
1590406059,Mon 25 May 2020 01:27:39 PM CEST,13,66,
1590406103,Mon 25 May 2020 01:28:23 PM CEST,34,24,
1590406182,Mon 25 May 2020 01:29:42 PM CEST,45,67,
1590406268,Mon 25 May 2020 01:31:08 PM CEST,3,40,
1590406330,Mon 25 May 2020 01:32:10 PM CEST,27,52,
1590406384,Mon 25 May 2020 01:33:04 PM CEST,17,82,
1590406437,Mon 25 May 2020 01:33:57 PM CEST,32,4,
1590406532,Mon 25 May 2020 01:35:32 PM CEST,19,39,
1590406587,Mon 25 May 2020 01:36:27 PM CEST,26,64,
1590406672,Mon 25 May 2020 01:37:53 PM CEST,13,9,
1590406785,Mon 25 May 2020 01:39:45 PM CEST,9,59,
1590406844,Mon 25 May 2020 01:40:44 PM CEST,26,36,
1590406902,Mon 25 May 2020 01:41:42 PM CEST,6,48,
1590406974,Mon 25 May 2020 01:42:54 PM CEST,1,42,
1590407048,Mon 25 May 2020 01:44:08 PM CEST,38,85,
1590407128,Mon 25 May 2020 01:45:28 PM CEST,9,75,
1590407167,Mon 25 May 2020 01:46:07 PM CEST,23,73,
1590407219,Mon 25 May 2020 01:46:59 PM CEST,30,0,
1590407321,Mon 25 May 2020 01:48:41 PM CEST,24,46,
1590407333,Mon 25 May 2020 01:48:53 PM CEST,40,79,
1590407377,Mon 25 May 2020 01:49:37 PM CEST,23,77,
1590407402,Mon 25 May 2020 01:50:02 PM CEST,13,6,
1590407451,Mon 25 May 2020 01:50:51 PM CEST,1,2,
1590407519,Mon 25 May 2020 01:51:59 PM CEST,42,88,
1590407601,Mon 25 May 2020 01:53:21 PM CEST,15,67,
1590407661,Mon 25 May 2020 01:54:21 PM CEST,24,88,
1590407688,Mon 25 May 2020 01:54:48 PM CEST,34,44,
1590407749,Mon 25 May 2020 01:55:49 PM CEST,19,0,
1590407773,Mon 25 May 2020 01:56:13 PM CEST,34,19,
1590407872,Mon 25 May 2020 01:57:52 PM CEST,4,3,
1590407940,Mon 25 May 2020 01:59:00 PM CEST,38,19,
1590408011,Mon 25 May 2020 02:00:11 PM CEST,34,51,
1590408073,Mon 25 May 2020 02:01:13 PM CEST,46,42,
1590408126,Mon 25 May 2020 02:02:06 PM CEST,40,84,
1590408176,Mon 25 May 2020 02:02:56 PM CEST,1,41,
1590408242,Mon 25 May 2020 02:04:02 PM CEST,0,60,
1590408299,Mon 25 May 2020 02:04:59 PM CEST,22,93,
1590408353,Mon 25 May 2020 02:05:53 PM CEST,14,31,
1590408461,Mon 25 May 2020 02:07:41 PM CEST,39,81,
1590408530,Mon 25 May 2020 02:08:50 PM CEST,29,81,
1590408561,Mon 25 May 2020 02:09:21 PM CEST,7,89,
1590408590,Mon 25 May 2020 02:09:50 PM CEST,9,15,
1590408615,Mon 25 May 2020 02:10:15 PM CEST,40,98,
1590408660,Mon 25 May 2020 02:11:00 PM CEST,36,56,
1590408697,Mon 25 May 2020 02:11:37 PM CEST,49,60,
1590408790,Mon 25 May 2020 02:13:10 PM CEST,44,64,
1590408851,Mon 25 May 2020 02:14:11 PM CEST,9,57,
1590408919,Mon 25 May 2020 02:15:19 PM CEST,42,20,
1590408955,Mon 25 May 2020 02:15:55 PM CEST,24,42,
1590409059,Mon 25 May 2020 02:17:39 PM CEST,5,20,
1590409159,Mon 25 May 2020 02:19:19 PM CEST,44,2,
1590409190,Mon 25 May 2020 02:19:50 PM CEST,32,80,
1590409266,Mon 25 May 2020 02:21:06 PM CEST,23,6,
1590409357,Mon 25 May 2020 02:22:37 PM CEST,33,31,
1590409418,Mon 25 May 2020 02:23:38 PM CEST,39,48,
1590409497,Mon 25 May 2020 02:24:57 PM CEST,9,75,
1590409515,Mon 25 May 2020 02:25:15 PM CEST,29,79,
1590409543,Mon 25 May 2020 02:25:43 PM CEST,42,5,
1590409640,Mon 25 May 2020 02:27:20 PM CEST,36,60,
1590409688,Mon 25 May 2020 02:28:08 PM CEST,49,63,
1590409747,Mon 25 May 2020 02:29:07 PM CEST,5,44,
1590409785,Mon 25 May 2020 02:29:45 PM CEST,20,31,
1590409837,Mon 25 May 2020 02:30:37 PM CEST,36,98,
1590409946,Mon 25 May 2020 02:32:27 PM CEST,33,43,
1590410019,Mon 25 May 2020 02:33:39 PM CEST,38,23,
1590410098,Mon 25 May 2020 02:34:58 PM CEST,20,76,
1590410169,Mon 25 May 2020 02:36:09 PM CEST,8,5,
1590410238,Mon 25 May 2020 02:37:18 PM CEST,29,24,
1590410311,Mon 25 May 2020 02:38:31 PM CEST,46,31,
1590410384,Mon 25 May 2020 02:39:44 PM CEST,12,63,
1590410457,Mon 25 May 2020 02:40:57 PM CEST,7,16,
1590410476,Mon 25 May 2020 02:41:16 PM CEST,41,14,
1590410522,Mon 25 May 2020 02:42:02 PM CEST,7,22,
1590410613,Mon 25 May 2020 02:43:33 PM CEST,38,40,
1590410648,Mon 25 May 2020 02:44:08 PM CEST,31,2,
1590410704,Mon 25 May 2020 02:45:04 PM CEST,12,1,
1590410796,Mon 25 May 2020 02:46:36 PM CEST,37,57,
1590410834,Mon 25 May 2020 02:47:14 PM CEST,48,84,
1590410896,Mon 25 May 2020 02:48:16 PM CEST,26,31,
1590410951,Mon 25 May 2020 02:49:11 PM CEST,30,35,
1590411035,Mon 25 May 2020 02:50:35 PM CEST,16,62,
1590411128,Mon 25 May 2020 02:52:08 PM CEST,47,36,
1590411211,Mon 25 May 2020 02:53:31 PM CEST,46,31,
1590411305,Mon 25 May 2020 02:55:05 PM CEST,20,17,
1590411407,Mon 25 May 2020 02:56:47 PM CEST,4,32,
1590411474,Mon 25 May 2020 02:57:54 PM CEST,21,50,
1590411571,Mon 25 May 2020 02:59:31 PM CEST,42,65,
1590411654,Mon 25 May 2020 03:00:54 PM CEST,42,35,
1590411716,Mon 25 May 2020 03:01:56 PM CEST,19,91,
1590411765,Mon 25 May 2020 03:02:45 PM CEST,28,23,
1590411777,Mon 25 May 2020 03:02:57 PM CEST,4,83,
1590411887,Mon 25 May 2020 03:04:47 PM CEST,21,15,
1590411935,Mon 25 May 2020 03:05:35 PM CEST,4,10,
1590412030,Mon 25 May 2020 03:07:10 PM CEST,44,76,
1590412100,Mon 25 May 2020 03:08:20 PM CEST,41,38,
1590412145,Mon 25 May 2020 03:09:05 PM CEST,25,49,
1590412200,Mon 25 May 2020 03:10:00 PM CEST,2,57,
1590412256,Mon 25 May 2020 03:10:56 PM CEST,13,10,
1590412310,Mon 25 May 2020 03:11:50 PM CEST,25,14,
1590412354,Mon 25 May 2020 03:12:34 PM CEST,47,52,
1590412413,Mon 25 May 2020 03:13:33 PM CEST,33,36,
1590412418,Mon 25 May 2020 03:13:38 PM CEST,11,53,
1590412456,Mon 25 May 2020 03:14:16 PM CEST,31,86,
1590412514,Mon 25 May 2020 03:15:14 PM CEST,7,27,
1590412566,Mon 25 May 2020 03:16:06 PM CEST,48,32,
1590412581,Mon 25 May 2020 03:16:21 PM CEST,18,92,
1590412632,Mon 25 May 2020 03:17:12 PM CEST,44,2,
1590412744,Mon 25 May 2020 03:19:04 PM CEST,9,68,
1590412831,Mon 25 May 2020 03:20:31 PM CEST,24,74,
1590412898,Mon 25 May 2020 03:21:38 PM CEST,23,43,
1590412974,Mon 25 May 2020 03:22:54 PM CEST,46,86,
1590413021,Mon 25 May 2020 03:23:41 PM CEST,9,63,
1590413061,Mon 25 May 2020 03:24:21 PM CEST,28,16,
1590413102,Mon 25 May 2020 03:25:02 PM CEST,19,81,
1590413181,Mon 25 May 2020 03:26:21 PM CEST,5,98,
1590413279,Mon 25 May 2020 03:27:59 PM CEST,36,62,
1590413344,Mon 25 May 2020 03:29:04 PM CEST,13,80,
1590413383,Mon 25 May 2020 03:29:43 PM CEST,10,62,
1590413434,Mon 25 May 2020 03:30:34 PM CEST,13,96,
1590413525,Mon 25 May 2020 03:32:05 PM CEST,9,22,
1590413585,Mon 25 May 2020 03:33:05 PM CEST,4,47,
1590413637,Mon 25 May 2020 03:33:57 PM CEST,25,25,
1590413710,Mon 25 May 2020 03:35:10 PM CEST,20,91,
1590413783,Mon 25 May 2020 03:36:23 PM CEST,39,35,
1590413802,Mon 25 May 2020 03:36:42 PM CEST,7,6,
1590413869,Mon 25 May 2020 03:37:49 PM CEST,36,46,
1590413958,Mon 25 May 2020 03:39:18 PM CEST,11,76,
1590413983,Mon 25 May 2020 03:39:43 PM CEST,15,3,
1590414021,Mon 25 May 2020 03:40:21 PM CEST,33,18,
1590414127,Mon 25 May 2020 03:42:07 PM CEST,30,7,
